구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2020-12-28-0187-1,2020-12-28,187,4,F,신용카드,180000,18,4,깃펜 세트
2020-12-28-0175-1,2020-12-28,175,20,T,계좌이체,900000,18,4,깃펜 세트
2020-12-28-0055-1,2020-12-28,55,29,F,신용카드,14500,16,4,연필
2020-12-29-0192-1,2020-12-29,192,252,F,신용카드,1260000,1,1,색연필 세트
2020-12-29-0270-1,2020-12-29,270,94,F,신용카드,1128000,2,1,드로잉 펜 6종세트
2020-12-29-0212-1,2020-12-29,212,20,F,계좌이체,900000,18,4,깃펜 세트
2020-12-29-0094-1,2020-12-29,94,23,F,카카오페이,805000,10,3,잠금장치 노트
2020-12-29-0115-1,2020-12-29,115,5,F,신용카드,7500,7,3,양장노트
2020-12-29-0258-1,2020-12-29,258,396,F,신용카드,1584000,17,4,지우개 세트
2020-12-29-0125-1,2020-12-29,125,25,T,계좌이체,1500000,13,4,만년필
2020-12-30-0182-1,2020-12-30,182,344,F,카카오페이,1892000,12,3,리필 종이
2020-12-30-0226-1,2020-12-30,226,8,F,신용카드,360000,18,4,깃펜 세트
2020-12-30-0200-1,2020-12-30,200,17,F,신용카드,1360000,11,3,실험 일지 세트
2020-12-30-0268-1,2020-12-30,268,256,F,신용카드,1408000,12,3,리필 종이
2020-12-31-0017-1,2020-12-31,17,23,F,신용카드,805000,10,3,잠금장치 노트
2020-12-31-0193-1,2020-12-31,193,2,F,계좌이체,20000,8,3,다이어리
2020-12-31-0033-1,2020-12-31,33,62,T,신용카드,1550000,5,2,가죽 필통
2020-12-31-0117-1,2020-12-31,117,11,T,카카오페이,16500,7,3,양장노트
2020-12-31-0121-1,2020-12-31,121,90,T,신용카드,2430000,6,2,가죽 필통
